purchase_id,good_id,amount,was_in_recommended_goods
57970,3,1,False
57970,55,1,False
57970,64,1,False
57970,20,1,True
57970,91,1,True
57970,83,1,False
61943,50,1,False
7260,36,1,True
7260,61,1,True
7260,22,1,False
7260,69,1,False
10653,18,3,False
10653,31,1,False
10653,89,1,True
10653,76,1,False
10653,54,1,True
19409,31,1,True
19409,4,1,False
19409,17,2,True
19409,73,1,False
19409,94,1,True
19409,23,1,False
19409,49,1,False
19409,64,2,False
19409,19,2,False
19409,25,1,False
28842,80,1,False
28842,34,1,False
28842,92,1,True
28842,62,1,False
41549,19,3,True
41549,61,1,False
41549,35,1,False
41549,17,1,True
41549,64,1,False
41549,13,1,True
41549,70,1,True
41549,48,2,False
41549,7,1,False
41549,50,1,False
47503,92,1,False
47503,81,1,False
47503,37,1,False
58797,19,1,False
68334,60,1,False
3846,36,1,True
3846,73,1,False
12806,36,2,False
19231,28,1,False
19231,75,1,False
19231,62,1,True
19231,66,2,False
19231,42,1,False
19231,46,1,True
19231,47,2,False
30113,98,1,False
30113,63,1,False
39139,59,1,True
39139,11,1,True
39139,34,1,False
39139,86,1,True
39139,57,1,False
39139,99,3,True
39139,68,1,True
39139,18,1,False
39139,21,1,True
58446,97,1,False
58446,80,1,True
58446,87,2,False
58446,52,1,False
58446,48,1,False
58446,54,1,False
58446,17,1,True
58446,75,1,False
58446,38,1,False
58446,84,1,False
58446,79,2,False
58446,100,1,True
58446,34,1,False
58446,83,1,False
58446,53,1,False
74392,25,1,False
74392,55,1,True
74392,26,1,False
74392,83,1,True
74392,95,1,False
74392,48,1,False
74392,61,1,True
74392,24,1,True
74392,99,2,False
74392,40,3,False
2465,20,1,False
6740,60,1,False
6740,67,1,False
6740,81,1,False
6740,21,1,False
6740,19,1,True
19376,60,1,False
19376,95,2,False
37107,54,1,False
37107,49,1,False
37107,74,1,True
37107,91,2,False
37107,21,1,False
37107,92,2,False
49834,16,1,False
49834,76,1,False
49834,100,1,False
54915,20,1,True
54915,14,1,False
54915,31,1,False
54915,35,1,False
54915,19,1,True
54915,90,1,False
66800,82,1,False
66800,79,1,False
66800,65,1,False
66800,42,2,False
66800,37,1,False
66800,3,2,False
66800,57,1,False
715,56,1,False
715,96,1,False
715,3,1,False
715,39,2,False
715,38,1,True
715,81,1,True
715,33,1,False
715,93,1,False
18037,64,2,False
18037,67,1,False
18037,69,1,False
18037,3,3,True
18037,73,2,False
18037,43,1,False
18037,71,1,False
18037,58,1,True
18037,66,1,True
18037,68,1,True
18037,78,1,False
18037,38,1,False
18037,65,2,False
18037,37,1,False
41724,65,1,False
41724,30,1,True
41724,93,1,False
41724,8,1,False
41724,83,1,True
41724,68,1,True
41724,27,1,True
41724,66,1,True
41724,90,2,False
41724,37,1,False
41724,58,1,False
41724,36,1,False
41724,35,1,False
41724,44,1,False
41724,39,1,True
56496,51,1,False
56496,53,1,True
56496,69,1,True
56496,50,1,True
56496,26,1,False
314,21,1,False
11477,100,1,False
11477,73,1,False
11477,49,1,True
20753,22,1,True
26784,90,1,True
26784,97,1,False
26784,64,1,False
26784,11,1,True
26784,13,1,False
26784,54,1,False
26784,15,1,False
26784,31,1,False
26784,36,2,False
26784,50,1,False
67541,71,3,False
67541,38,1,False
67541,67,1,False
67541,25,1,True
67541,73,1,False
67541,98,3,False
67541,67,1,True
67541,87,1,False
1776,15,1,False
1776,93,1,False
1776,99,1,False
1776,60,1,False
9333,66,1,False
9333,98,1,False
9333,9,1,False
21183,50,1,True
21183,82,1,False
29915,38,1,False
29915,26,1,True
29915,5,1,False
40101,7,1,False
60448,83,1,False
60448,90,1,False
60448,14,2,True
60448,44,1,False
60448,91,1,False
308,98,1,False
22542,71,1,False
22542,75,1,True
22542,92,1,True
22542,2,1,True
22542,31,1,False
22542,44,1,True
33822,42,1,False
33822,27,2,False
33822,46,2,False
33822,13,1,False
33822,92,1,False
33822,29,1,False
33822,83,1,False
39862,62,1,False
39862,56,1,True
39862,37,1,False
39862,4,1,False
39862,72,2,False
59039,50,1,True
7709,4,1,False
7709,8,1,False
17058,17,1,False
17058,66,1,False
17058,75,1,False
17058,100,1,False
27812,36,1,False
27812,95,1,False
33636,90,2,False
33636,34,1,True
33636,88,1,True
33636,48,1,True
33636,92,1,False
33636,58,1,False
33636,14,1,False
45097,50,1,True
45097,74,1,False
45097,37,1,True
11782,91,1,False
11782,66,1,False
11782,36,2,True
25814,92,1,False
25814,86,1,True
47466,64,1,False
47466,26,1,False
47466,66,1,False
47466,52,1,False
47466,73,1,False
47466,67,1,False
47466,99,2,False
47466,44,1,False
47466,39,1,False
47466,9,1,False
47466,15,1,False
58981,42,1,False
58981,35,1,True
58981,68,1,False
58981,98,1,False
58981,7,1,True
58981,53,1,True
62742,9,1,False
62742,38,2,False
62742,95,1,False
62742,46,1,True
62742,5,1,True
62742,55,1,False
62742,20,1,False
62742,17,1,False
632,54,1,False
12498,10,1,False
12498,33,2,False
12498,59,1,False
12498,70,1,False
12498,47,1,False
12498,37,1,False
12498,67,1,False
12498,44,1,True
12498,78,2,True
37078,67,1,True
37910,30,1,True
37910,50,1,False
53734,84,1,True
53734,28,1,False
64738,31,1,True
74460,52,1,True
74460,1,1,False
74460,19,2,False
74460,84,1,False
74460,66,1,False
33928,56,2,False
46093,100,1,False
59211,30,1,True
59211,92,1,False
59211,69,1,False
63372,94,1,False
63372,76,1,False
63372,2,1,False
63372,72,3,False
63372,24,2,False
63372,91,1,True
63372,66,1,True
63372,37,1,True
63372,83,1,True
72453,29,1,True
72453,94,1,True
6352,56,1,True
6352,57,1,False
28578,2,2,True
28578,50,1,False
28578,99,2,False
39880,97,1,False
45124,66,1,False
54917,64,1,False
64226,55,2,False
64226,36,1,True
64226,94,1,False
64226,42,1,False
64226,34,1,False
64226,19,1,False
73712,4,1,True
73712,5,1,True
73712,67,1,False
73712,75,1,False
1534,48,2,True
1534,14,1,False
1534,73,1,True
1534,75,1,False
9406,4,1,False
21082,62,1,True
33156,73,1,False
55859,18,1,True
55859,76,1,False
55859,83,1,False
55859,82,2,True
1010,78,1,False
1010,47,1,False
1010,75,1,False
1010,93,1,False
1010,58,1,True
1010,42,1,False
1010,43,1,True
1010,100,1,False
1010,44,1,False
1010,32,1,False
12478,34,1,False
12478,35,1,False
12478,94,1,True
12478,82,1,True
12478,75,1,False
36323,33,1,True
56168,8,1,False
7506,90,1,False
9612,50,1,False
9612,84,1,False
9612,40,1,True
9612,14,1,True
9612,55,1,False
9612,78,1,False
9612,70,1,True
9612,6,1,False
9612,97,1,True
9612,51,1,False
9612,93,1,False
21118,10,1,False
21118,52,1,False
21118,26,1,False
50133,14,1,False
50133,55,1,False
50133,26,1,True
50133,19,1,False
50133,74,1,False
50133,69,1,True
50133,50,1,False
54781,8,1,False
54781,98,1,False
54781,75,1,False
54781,19,1,False
54781,83,1,False
54781,47,1,False
54781,46,1,False
54781,67,1,False
68038,17,1,True
68038,4,3,False
68038,69,1,False
68038,37,2,False
68038,73,2,True
68038,30,2,False
68038,83,1,False
68038,7,1,False
68038,50,1,True
21133,47,1,True
21133,41,1,False
21133,48,1,False
21133,61,1,False
21133,5,1,True
21133,32,1,True
21133,71,1,True
21133,31,2,True
23338,51,1,False
23338,7,1,True
23338,88,1,False
23338,83,1,True
23338,73,1,True
23338,15,1,True
23338,69,1,False
23338,83,1,False
23338,59,1,True
23338,36,1,False
23338,87,1,False
23338,25,1,True
23338,31,2,True
23338,71,3,False
23338,52,1,False
23338,93,1,False
23338,35,2,False
23338,63,1,False
37008,29,1,True
37008,42,1,False
37008,14,1,False
37008,36,2,False
37008,75,2,True
49234,98,1,False
49234,17,1,False
49234,36,1,False
49234,74,1,False
49234,76,1,False
49234,81,1,False
49234,46,1,False
61929,52,2,False
1143,9,4,False
1143,38,1,True
1143,79,1,True
1143,69,1,False
1143,55,1,False
1143,25,1,False
1143,87,1,True
1143,28,1,False
1143,2,1,True
1143,54,1,True
14759,25,1,True
14759,5,1,False
14759,23,1,True
14759,74,1,True
14759,24,1,True
14759,84,1,False
14759,75,1,False
14759,20,1,False
15620,17,2,False
15620,49,2,False
25101,25,2,False
25101,31,1,True
25101,45,1,True
25101,94,1,False
25101,82,1,True
25101,9,1,False
25101,5,1,True
25101,73,1,True
25101,8,1,True
25101,100,2,False
39952,70,1,False
39952,56,1,False
39952,73,1,False
39952,91,2,False
39952,95,1,False
39952,90,1,False
50052,3,1,False
50052,68,1,False
50052,28,2,False
50052,74,1,False
50052,43,1,False
50052,87,1,False
50052,16,1,False
50052,4,1,True
50052,42,1,False
60594,86,1,False
60594,56,3,False
60594,4,1,False
60594,72,1,False
60594,51,1,False
60594,24,1,False
60594,30,1,False
60594,2,2,False
60594,91,1,False
60594,36,4,False
60594,100,3,False
60594,80,1,False
60594,37,2,False
69491,65,1,False
69491,36,1,True
69491,5,1,False
69491,98,1,True
69491,9,1,True
69491,28,1,True
13380,93,1,False
13380,64,1,False
13380,2,2,False
13380,35,1,False
13380,20,1,False
13380,20,1,True
13380,54,2,False
13380,44,1,True
13380,68,1,False
13380,66,1,True
13380,30,1,True
13380,6,1,True
13380,48,1,True
13380,42,1,True
13380,92,2,False
13380,93,1,False
27970,57,1,True
54746,25,1,True
64849,67,1,False
64849,10,2,False
64849,78,1,True
64849,61,1,True
64849,63,1,False
615,36,1,False
615,10,1,False
19202,6,1,False
19202,16,1,False
19202,9,1,False
19202,26,1,False
19202,72,2,True
33354,92,1,True
33354,100,1,True
33354,64,1,False
33354,23,1,False
33354,16,1,False
33354,43,1,True
10839,76,2,False
10839,64,1,False
10839,14,3,False
50302,55,1,False
64530,77,1,False
64530,4,1,False
64530,7,1,False
64530,3,1,False
13599,59,1,False
13599,74,2,False
13599,94,1,True
13599,46,1,False
13599,100,1,True
13599,12,2,True
21018,78,1,False
21018,18,1,False
21018,39,1,True
21018,91,1,True
21018,49,1,True
21018,34,1,True
21018,92,2,True
21018,74,1,False
21018,61,1,True
21018,46,1,False
21018,25,1,False
21018,95,1,True
21018,68,1,True
25604,44,2,False
25604,84,1,True
25604,47,1,False
30378,53,1,False
30378,31,1,True
30378,30,1,True
30378,20,1,False
30378,47,2,False
42272,92,1,False
42272,31,1,False
42272,14,1,False
58746,25,1,False
58746,28,1,False
60813,90,1,True
60813,11,1,True
60813,50,1,False
60813,79,1,False
60813,4,1,False
60813,10,3,False
60813,9,1,True
60813,1,1,False
60813,25,1,True
19561,65,1,True
19561,59,1,True
19561,2,1,True
19561,84,1,False
19561,8,2,False
19561,79,2,False
19561,16,1,True
19561,3,1,True
19561,83,1,False
19561,33,2,True
19561,67,1,False
19561,81,1,True
19561,75,1,False
19561,52,1,True
19561,55,2,False
46405,55,1,False
46405,61,1,False
46405,98,1,True
46405,83,1,False
46405,58,1,False
46405,38,2,True
62115,33,1,False
62115,99,1,False
16306,38,1,False
16306,61,1,True
16306,53,1,True
16306,21,1,True
16306,97,1,False
16306,58,1,False
16306,69,1,True
16306,44,1,False
16306,73,1,True
25195,59,1,False
25195,50,2,False
25195,14,1,False
25195,83,1,False
25195,97,1,False
25195,53,1,True
25195,34,2,False
25195,78,1,True
25195,57,1,False
25195,27,1,False
36393,34,1,True
36393,35,1,False
36393,74,1,True
36393,66,1,False
36393,70,1,False
36393,97,1,False
36393,28,1,False
36393,41,1,False
36393,72,1,False
36393,67,1,False
36393,8,1,False
36393,62,1,False
36393,54,1,True
64426,41,1,False
64426,11,1,True
64426,44,1,False
64426,34,1,False
64426,76,2,False
67912,65,1,False
5017,98,1,False
5017,98,2,False
11177,2,1,True
52443,1,1,False
72862,75,1,False
72862,69,1,False
72862,47,1,False
72862,73,1,False
72862,27,1,False
72862,94,3,True
72862,50,1,True
14169,69,1,False
14169,18,1,True
14169,34,1,False
14169,11,1,True
14169,67,1,True
14169,30,1,False
14169,59,1,True
14169,95,1,False
14169,53,1,True
32706,95,1,True
40858,23,1,True
45940,25,2,True
45940,68,1,True
2642,11,1,True
17778,9,1,True
17778,40,1,False
17778,30,1,False
17778,84,1,True
17778,86,1,False
17778,87,2,False
17778,69,1,True
17778,99,1,False
17778,68,2,False
17778,92,1,False
17778,90,1,False
17778,16,1,False
17778,44,1,False
17778,22,1,False
17778,73,1,False
36010,31,1,False
36010,63,1,False
36010,98,1,True
36010,16,2,True
36010,27,2,False
36010,71,1,False
36010,22,1,True
58215,20,1,False
60220,30,1,False
60220,23,1,False
60220,22,1,False
60220,69,1,False
60220,14,1,False
74518,47,1,False
74518,42,1,False
4769,3,1,False
4769,66,1,True
4769,87,2,False
4769,70,1,False
4769,63,1,False
4769,50,1,False
4769,73,1,False
4769,83,1,False
12868,67,1,False
17233,5,1,False
17233,42,1,False
17233,37,1,True
17233,39,2,False
17233,71,1,True
17233,10,1,False
17233,100,1,False
17233,68,1,False
26142,15,1,True
26142,53,1,False
36731,20,1,False
39768,63,1,False
39768,4,1,False
39768,12,1,True
39768,81,1,False
52445,99,1,False
52445,93,1,False
52445,59,1,False
52445,2,1,False
52445,4,1,True
52445,51,1,False
56826,93,2,False
56826,17,1,False
56826,8,1,False
56826,90,1,False
56826,4,1,True
56826,67,1,True
56826,75,1,False
69260,30,1,False
69260,66,1,False
15691,64,1,False
15691,66,1,True
15691,37,1,False
38601,25,1,False
38601,48,1,False
38601,5,1,False
47153,76,1,False
47153,35,1,False
47153,97,1,False
47153,36,1,False
47153,33,1,True
54097,94,3,False
54097,82,1,False
54097,99,1,True
54097,49,2,True
54097,16,1,False
54097,76,1,False
54097,39,2,False
54097,20,1,False
54097,64,1,True
54097,81,1,False
54097,10,1,False
54097,61,1,False
54097,95,1,False
54097,9,1,False
9444,58,2,False
9444,83,3,False
9444,14,1,False
9444,5,1,False
9444,87,1,False
17917,8,1,True
17917,10,1,True
17917,14,1,False
17917,73,1,True
17917,23,1,False
17917,16,1,True
17917,2,1,False
17917,94,1,False
26664,59,1,False
26664,9,2,False
26664,61,1,False
26664,66,1,False
26664,25,1,False
26664,20,2,True
26664,30,2,False
26664,89,1,False
26664,49,1,True
26664,48,2,False
26664,93,1,False
26664,98,1,False
26664,78,1,False
26664,76,1,True
26664,82,1,False
26664,35,1,False
40025,71,1,False
73080,35,1,True
7524,32,1,False
7524,73,1,True
7524,4,1,False
7524,17,1,False
7524,87,2,True
7524,95,1,False
15884,14,1,False
24358,31,1,True
37707,18,1,False
45763,13,1,False
74530,36,1,False
74530,83,1,False
2678,86,1,False
10101,78,1,False
17875,91,1,False
17875,91,1,False
17875,69,1,False
17875,50,2,False
17875,31,2,True
17875,47,1,False
52532,52,1,False
52532,97,2,False
52532,90,1,True
65530,2,1,True
65530,7,1,True
65530,92,3,False
65530,46,1,False
65530,97,2,False
65530,21,1,False
65530,67,2,False
65530,25,1,False
65530,50,1,False
65530,83,1,False
1818,51,1,False
1818,2,1,True
19971,42,1,False
19971,65,1,True
19971,66,1,False
29424,50,1,True
29424,14,2,True
29424,64,1,False
29424,41,1,False
33109,53,2,False
33109,75,3,False
33109,84,1,False
33109,44,1,False
33109,32,1,False
61659,6,1,False
61659,30,2,True
61659,76,2,False
61659,100,1,True
61659,53,1,False
61659,28,3,False
61659,25,1,False
61659,52,1,False
61659,64,1,False
61659,3,1,False
14104,2,1,False
14104,76,1,True
14104,49,2,False
14104,63,1,False
19638,14,1,False
19638,67,1,False
43380,51,1,False
46873,71,1,True
46873,93,1,True
60281,54,1,True
60281,7,1,True
60281,46,1,False
60281,18,1,False
60281,67,1,False
11667,97,1,False
11667,13,2,False
11667,66,1,False
11667,34,3,False
11667,82,1,False
21849,50,1,False
21849,92,1,True
21849,73,1,False
40257,88,1,False
40257,51,1,False
40257,14,1,False
40257,70,1,False
40257,39,1,True
40257,54,1,True
40257,52,1,True
40257,57,1,False
40257,63,1,False
40257,84,1,False
40257,100,2,False
65810,91,1,False
65810,7,1,False
65810,15,1,True
65810,23,1,False
65810,31,2,False
65810,90,1,False
65810,61,1,False
65810,98,1,False
72181,98,1,False
72181,63,1,False
72181,95,1,False
72181,73,2,False
12432,37,1,False
12432,69,1,False
12432,23,1,False
12432,81,1,False
12432,12,1,True
12432,61,1,False
12432,17,2,False
12432,54,1,False
12432,13,1,False
26668,68,1,False
26668,47,2,True
26668,39,1,False
34420,68,1,False
34420,31,1,False
34420,3,1,False
34420,16,1,False
41223,93,1,False
41223,37,2,False
41223,56,2,False
41223,76,1,False
57827,55,2,False
66509,30,2,False
66509,69,1,False
66509,75,1,False
66509,5,1,True
324,39,1,False
324,100,1,False
324,85,1,False
324,71,1,True
324,42,1,False
324,90,1,False
324,84,1,True
18940,17,1,False
18940,38,1,False
18940,65,1,False
18940,56,3,False
44984,66,1,True
44984,99,1,False
46685,100,1,False
46685,1,1,False
46685,39,1,False
53118,50,1,True
53118,30,1,True
53118,19,1,False
62090,78,1,True
67572,72,1,False
67572,31,1,False
67572,30,1,False
67572,11,1,False
67572,57,1,True
67572,27,1,False
67572,6,1,True
67572,29,1,False
974,30,1,False
974,67,2,False
974,28,1,False
974,65,1,False
974,38,1,False
974,35,1,False
15702,10,1,False
72234,92,1,True
72234,30,1,True
72234,10,1,False
72234,93,2,False
72234,47,1,False
13322,93,1,False
13322,69,1,True
13322,94,1,False
20910,61,1,False
20910,82,1,False
20910,46,1,False
20910,67,2,False
23304,99,1,False
23304,97,1,False
23304,14,1,False
23304,50,2,True
23304,34,1,True
23304,44,1,False
23304,58,1,False
34332,49,1,False
47493,28,1,False
47493,27,1,False
47493,20,1,False
4822,99,1,False
4822,72,1,False
4822,49,1,False
4822,34,2,False
4822,20,1,True
4822,43,3,True
4822,70,1,False
4822,3,1,False
4822,11,1,False
14577,75,1,False
14577,44,1,False
14577,46,1,False
14577,60,1,False
14577,30,1,True
14577,41,1,False
14577,26,1,True
14577,35,2,True
17958,47,1,False
38565,79,1,False
38565,49,2,False
38565,99,1,False
38565,84,1,True
38565,10,2,False
38565,59,3,False
38565,68,1,True
64962,93,2,False
64962,65,1,False
64962,92,1,False
4532,47,1,False
4532,82,1,False
4532,99,1,False
4532,84,1,True
4532,95,1,False
4532,28,1,False
4532,6,1,False
4532,14,1,False
4532,29,1,False
4532,43,2,True
4532,50,1,False
4532,100,1,False
4532,30,1,False
4532,34,1,True
4532,83,1,True
4532,13,3,True
4532,15,1,True
28299,58,2,False
28299,71,1,True
28299,11,2,True
36013,84,1,False
44048,19,1,False
64227,76,1,False
64227,7,1,False
9106,98,1,False
9106,32,1,False
9106,91,1,True
9106,26,1,False
9106,99,1,False
9106,4,1,True
9106,21,1,True
9106,76,1,False
9106,44,2,False
15348,35,1,False
33790,91,1,False
63111,48,2,False
48990,64,1,False
48990,66,2,False
48990,16,1,True
48990,49,2,True
63746,70,1,False
63746,66,1,False
63746,42,2,False
63746,11,1,True
63746,30,2,False
63746,73,1,True
459,30,1,False
459,37,1,False
459,25,3,False
459,38,1,False
459,66,1,True
459,92,1,True
459,4,2,False
459,35,1,True
459,11,1,False
459,8,2,False
459,70,1,False
459,77,1,False
459,33,1,False
459,16,1,False
459,59,1,False
459,15,1,False
19113,19,1,False
19113,83,1,False
30640,59,1,False
53984,61,1,False
53984,30,1,False
53984,21,2,False
53984,34,1,False
53984,12,1,False
53984,44,2,False
53984,19,1,False
53984,80,1,True
53984,28,1,True
26584,79,1,False
26584,98,1,False
26584,52,1,True
35332,73,1,False
35332,11,1,False
35332,97,1,False
41643,93,1,False
41643,16,2,True
50660,98,1,True
56074,66,1,True
56074,31,2,False
71840,31,1,False
71840,9,1,False
71840,66,1,False
71840,95,1,False
71840,23,1,False
71840,82,1,False
13177,32,1,False
20355,87,1,True
20355,5,1,True
20355,34,1,False
20355,66,1,True
20355,56,1,True
20355,19,2,False
20355,27,2,False
20355,6,1,True
20355,49,1,False
37351,88,2,True
44095,93,1,False
71715,54,1,True
71715,50,1,True
71715,40,1,False
71715,94,1,False
71715,89,2,False
71715,31,1,True
71715,6,1,False
71715,53,1,False
71715,17,1,True
71715,37,1,True
21283,28,1,False
21283,61,2,False
29693,83,1,False
29693,99,1,False
62881,33,1,False
62881,55,1,False
74388,4,1,False
74388,98,1,False
74388,81,1,False
74388,38,1,True
74388,47,1,False
10020,36,1,False
10020,76,1,True
10020,48,1,False
10020,44,1,True
10020,31,1,False
10020,25,1,False
10020,2,1,False
10020,74,1,True
17052,91,2,False
17052,47,1,True
17052,97,2,False
17052,36,1,True
17052,12,1,False
17052,100,1,False
17052,69,1,False
17052,32,1,False
17052,84,1,True
17052,37,1,False
17052,75,1,False
17052,11,1,False
17052,64,1,False
32190,44,1,False
32190,43,1,False
32190,56,1,False
32190,87,1,False
32190,97,1,False
50648,83,1,False
61507,10,1,True
61507,48,1,False
61507,16,1,True
61507,35,1,False
61507,59,1,False
73589,92,1,False
656,75,2,True
656,94,1,True
656,28,1,True
656,34,1,False
15815,25,1,False
15815,83,1,False
15815,76,1,False
15815,92,1,False
15815,90,2,True
22835,47,2,False
50104,94,1,False
50104,49,1,False
50104,67,1,True
